测试情景编号,问题二方案七年利润/元,问题三方案七年利润/元,配对利润差Q3-Q2/元,问题二方案滞销率,问题三方案滞销率
2676,36365132.47345106,40541666.07929173,4176533.605840668,0.26432101510544154,0.09944011587809976
2677,36448568.28282435,40750028.32783194,4301460.0450075865,0.2684966329078596,0.10017878814436715
2678,36618592.427327946,40853187.8077915,4234595.380463555,0.26986669896971105,0.10294589694746774
2679,36723337.43365102,41240710.87728205,4517373.443631031,0.28689713231902725,0.11924711445340219
2680,36181640.36291989,40404606.51300642,4222966.15008653,0.2689565459421821,0.09963422403469499
2681,37007427.08334037,41524546.478423335,4517119.3950829655,0.27461125666706787,0.10577166347320914
2682,36030456.42195529,40195672.055179685,4165215.633224398,0.2715246933592447,0.10467107476989625
2683,36673423.31530286,40916746.770668745,4243323.455365881,0.26671390260050787,0.10509178490497012
2684,36195024.487948105,40545894.57540797,4350870.087459862,0.26557633555196825,0.09885801120750584
2685,36528228.87929852,41033379.89476882,4505151.015470296,0.27882588427774463,0.10544875380204567
2686,36647135.69551782,40997221.456330955,4350085.760813132,0.27772977521194386,0.10696170174108921
2687,36139198.200072885,40245854.89745837,4106656.6973854825,0.2636960676076426,0.0953504740860185
2688,36457709.412703246,40911231.162089065,4453521.749385819,0.2763317404684826,0.10463002052138994
2689,35880368.34392403,40308329.179941185,4427960.836017154,0.27199625250753784,0.10397535874842792
2690,36051900.244423516,40273887.29094271,4221987.0465191975,0.26669343515369204,0.10050929596148742
2691,36221008.05874819,40604324.62773992,4383316.568991728,0.27113921292334037,0.10179669684150569
2692,36369412.46441913,40772911.84782977,4403499.38341064,0.27421524121416985,0.10161537390340204
2693,36821023.18810443,40965766.292599544,4144743.1044951156,0.27767860019804763,0.11468149523147589
2694,36247781.76647639,40461911.22544477,4214129.458968379,0.2823258951122907,0.12410964356562863
2695,36551194.79512032,41025841.758845985,4474646.963725664,0.28459152600467186,0.11633845371299197
2696,36854115.09355717,41277239.42465148,4423124.33109431,0.2810112818209526,0.1148442455471816
2697,36143637.13081444,40551044.25052553,4407407.119711086,0.2736872499388795,0.10051440021653905
2698,35682564.06848617,39738043.619488284,4055479.551002115,0.26624133766494573,0.1027159397392698
2699,36475054.77179266,40684286.26666046,4209231.494867802,0.27097389374822306,0.10551096110566996
2700,36985484.057562575,41383736.574096195,4398252.516533621,0.2755544074391147,0.10608734304919772
2701,35681287.15638979,39998777.4658003,4317490.309410512,0.27986557404703727,0.11314343015584162
2702,36015261.34141314,40329801.35345208,4314540.012038939,0.26731497969347506,0.09975860685080645
2703,36256425.393310435,40503442.230835125,4247016.83752469,0.2728893307870301,0.10656465530641228
2704,36656053.185422465,41036824.35401613,4380771.168593667,0.27791309258491226,0.11332808322470425
2705,36272632.496146046,40600157.22038312,4327524.724237077,0.2671966024944608,0.09994178881254184
2706,36449445.55663131,40891412.08775945,4441966.531128138,0.27405986362832385,0.10170124409878599
2707,35762548.76507306,39949949.635266386,4187400.870193325,0.2781227504345597,0.11298027824033012
2708,36034477.89248581,40427642.65320959,4393164.760723777,0.2663384326214804,0.09590023026637036
2709,36306545.46957647,40543765.433091246,4237219.963514775,0.2736638217395023,0.1071123659536681
2710,36721706.428675145,41012441.33716789,4290734.908492744,0.2687237705760361,0.10557089266615843
2711,36045283.74809304,40220825.039841495,4175541.2917484567,0.27277642577636474,0.10516535111421806
2712,36590063.9945051,40947746.404084936,4357682.409579836,0.27058768691522195,0.10539569600934058
2713,35758415.51607457,40193049.62392565,4434634.107851081,0.27967489751946445,0.1098736530295876
2714,36544525.56770893,41029160.6026579,4484635.034948967,0.278362162617412,0.10709916990221321
2715,36496449.505501635,40879431.27093216,4382981.765430525,0.27549031796250917,0.1097714169489316
2716,35809662.76514953,40230451.06405508,4420788.298905551,0.27730010980134,0.10809209792366783
2717,36930052.63524534,41256443.976245254,4326391.340999916,0.282681898302088,0.12389098696330894
2718,36469530.55273982,40736054.069979705,4266523.517239884,0.2772840201993158,0.10963376230088136
2719,35714718.98794755,39895799.41898804,4181080.431040488,0.2707164810088577,0.09926129434207481
2720,36885750.587957576,41355354.07051477,4469603.482557192,0.27985793063307235,0.10781114770462001
2721,36171219.916939124,40647853.53425752,4476633.617318399,0.277969521946629,0.10486839516866943
2722,35750875.54288236,39981490.6769063,4230615.134023942,0.27428112643249497,0.10965208149383626
2723,36503178.62756127,40850258.969670646,4347080.342109375,0.2727228156592896,0.10447493596459709
2724,36085613.67451664,40322651.55761591,4237037.883099273,0.27633535510595214,0.10917591949445907
2725,36525832.69286257,40979834.20432858,4454001.511466011,0.2796556740348189,0.11149128264898092
2726,36221195.27254693,40270215.77505528,4049020.5025083497,0.2687705844552875,0.10167671405301007
2727,36532506.65724026,40989333.00351292,4456826.346272662,0.2741920237428855,0.10539614793900805
2728,36191595.09371152,40547140.211584546,4355545.117873028,0.2769211313532962,0.1094096375237679
2729,36644884.76442666,40940311.55028951,4295426.785862848,0.28730958101331777,0.125640832979016
2730,36433382.54663913,40530802.4775714,4097419.9309322685,0.27327632291207865,0.10913969516634812
2731,36480884.06638875,40925558.55435655,4444674.487967804,0.27768348302820883,0.10735355018017169
2732,36508468.42623254,40759627.3961948,4251158.969962262,0.27561964496247165,0.10957172510075094
2733,35796632.21187172,39834414.78711341,4037782.5752416924,0.2696162523477305,0.10353030410611239
2734,36343364.253054366,40752806.92046631,4409442.667411946,0.2755362590039899,0.10338591103538405
2735,36033842.943606794,40322767.63459368,4288924.690986887,0.266313047230744,0.09802367804376766
2736,36318485.481910974,40661329.62560047,4342844.143689498,0.27327281066643344,0.1024096737010967
2737,36188659.21605509,40413662.42856021,4225003.2125051245,0.27330155910768467,0.10272891077239264
2738,36438037.73725006,40657917.829493545,4219880.092243485,0.2747610756760543,0.1069861505755351
2739,36553162.45954135,40912310.39258351,4359147.933042161,0.2765787223057122,0.10439255304123216
2740,35962414.534206204,40203121.15961227,4240706.625406064,0.27015196553493115,0.10130007919410837
2741,36440867.069479436,40719970.36583601,4279103.296356574,0.2690429429205909,0.10885733831356943
2742,36233226.56699915,40460840.71571912,4227614.148719966,0.2754727871681961,0.10698211373077725
2743,36683063.22518701,41071093.982103184,4388030.756916173,0.27589335975660345,0.10678973254642073
2744,36863966.032157734,41094235.1846932,4230269.152535468,0.2752022952249547,0.11111658610998788
2745,36774608.59016388,41269919.54269336,4495310.952529483,0.2817382364827559,0.11301724287998609
2746,36418477.90163887,40841867.15649468,4423389.254855804,0.27605195454562725,0.10575340801037943
2747,36778593.88390702,41098145.36327097,4319551.479363948,0.2718622340782169,0.10165437837057459
2748,36296977.16656919,40747961.837233946,4450984.6706647575,0.2777292491926436,0.10792764144649102
2749,36263574.07844273,40605502.30159795,4341928.223155223,0.28602594529551084,0.11889834087726871
2750,36034874.913263164,40322644.63665747,4287769.7233943045,0.2719659028697204,0.10121912116783097
2751,36686103.30283588,40868622.2549681,4182518.9521322176,0.2665205663477627,0.0982459083190263
2752,36217671.64491158,40286987.61250031,4069315.96758873,0.2816479645536919,0.12323469042820856
2753,36787536.77954912,41211207.823027074,4423671.0434779525,0.27551652116337233,0.10376671081925197
2754,36585604.091418035,40821440.30024465,4235836.208826616,0.2785611014392342,0.10887954736826568
2755,36409114.7072189,40781030.9177538,4371916.2105349,0.28450952479725927,0.11533313873972705
2756,36951796.029299654,41424254.75725339,4472458.727953739,0.2711067210222222,0.10357353708413204
2757,36604545.53694499,40897435.9588297,4292890.421884708,0.2782422058422871,0.11426397289646012
2758,36313816.660203844,40478846.74615977,4165030.0859559253,0.27008002199208364,0.09865405051068507
2759,36122778.233605616,40466148.20372468,4343369.970119067,0.2714211920267429,0.09830692679821298
2760,36921324.4015594,41142364.71312916,4221040.311569765,0.27475975538800573,0.10934749999827915
2761,36974100.46860978,41452007.609957345,4477907.141347565,0.27167565102955205,0.10481476379939336
2762,36631916.26928622,41204966.00371046,4573049.734424241,0.27512402048675527,0.10124488451995044
2763,36739201.17057108,41011884.332575545,4272683.162004463,0.2703189533848832,0.1056650774404121
2764,36267291.49520854,40441228.99305017,4173937.497841634,0.27276433130003686,0.10209127867740375
2765,36269695.79964193,40685342.70437867,4415646.904736742,0.2806201137734608,0.11149603986235208
2766,36320701.47567356,40758859.8033749,4438158.327701345,0.28377012131942636,0.11451871676214849
2767,36545628.83015017,40918368.34368409,4372739.51353392,0.2722379776728309,0.10138059891666658
2768,36733881.13896317,41070237.08322029,4336355.944257118,0.2716145607641925,0.10269933000542467
2769,36028147.117580324,40281554.138338566,4253407.020758241,0.26870501763173105,0.09781324736860983
2770,36405768.38662768,40698504.63872316,4292736.252095476,0.27481780437297076,0.10399061735905303
2771,36369233.23616823,40613464.44148764,4244231.205319412,0.26886639178809885,0.10427212732507332
2772,35766087.20987016,40141276.571941115,4375189.362070955,0.28315121395775655,0.1172020220737351
2773,35989008.06692308,40235469.66747371,4246461.600550629,0.2725054274640214,0.10372900841615708
2774,36225164.54639771,40277632.32909199,4052467.78269428,0.2777804020452469,0.11280275734934724
2775,36497835.50282372,40955750.65624721,4457915.153423496,0.276605915406522,0.10697114033371433
2776,36333727.710550904,40624166.683495924,4290438.97294502,0.267005752847154,0.09684140267051132
2777,36998815.68112528,41493275.468024485,4494459.786899202,0.2744478895489668,0.10494392943028101
2778,36064153.27818879,40414898.90969617,4350745.631507382,0.27656621748251853,0.1071727962397634
2779,36832118.53019877,41173203.27385732,4341084.74365855,0.275032560870065,0.1037424246358921
2780,36531302.45612246,40742588.676580116,4211286.220457658,0.26927576052804947,0.09916521750432278
2781,36503819.999024786,40699895.23743534,4196075.238410555,0.27819916937991124,0.11149578449639869
2782,36049565.290822975,40238716.17418155,4189150.8833585754,0.26844898796366923,0.10082395853833195
2783,36351250.721316114,40736541.5826938,4385290.861377686,0.28114275168818814,0.11513308409491069
2784,36771261.95414647,41010047.74085081,4238785.786704347,0.2656404150654897,0.09778580452961524
2785,37092073.07022771,41455703.175146386,4363630.104918674,0.2791452217942097,0.11328886631398
2786,36512851.74442909,40880915.28890884,4368063.54447975,0.28196892636873117,0.11095109732939017
2787,36424723.866873376,40862133.963981815,4437410.097108439,0.28275958325743117,0.11317501072459848
2788,35876999.95703068,40188132.41370408,4311132.456673406,0.2749745622703753,0.1089908174308865
2789,36850146.09207456,41192449.04605578,4342302.953981221,0.27747999027035714,0.11419854684751056
2790,36800748.137845516,41199588.2849462,4398840.147100687,0.27997097101096874,0.10898889704380178
2791,36417960.6218886,41002338.20814195,4584377.586253352,0.2713055268971074,0.09957403621197272
2792,36361588.59161569,40726664.32368692,4365075.732071228,0.27518020675964194,0.10688311489094207
2793,36135526.713681065,40352450.119463526,4216923.405782461,0.2712052483004421,0.09988897019237157
2794,36354853.90167483,40407462.19536371,4052608.2936888784,0.2592663728796357,0.09325438525974702
2795,36582304.00872642,40991213.54687911,4408909.538152695,0.29421768760797634,0.127822908667102
2796,36397077.54379667,40667366.61685255,4270289.073055878,0.2764338986780227,0.10794472797563813
2797,36932988.198879026,41211479.4115135,4278491.212634474,0.2810047920553529,0.11254183074753014
2798,36480516.13176468,40853343.32697644,4372827.195211761,0.27197882974014337,0.10504736114012772
2799,36302346.31464752,40517739.85006468,4215393.535417162,0.2669056801460103,0.10066194899596405
2800,35976534.09206083,40352990.01065457,4376455.918593742,0.27763959826422474,0.11054429043704896
2801,36607269.261380255,40919233.76044944,4311964.499069184,0.275805505190803,0.10260273823609004
2802,36091007.06377144,40238682.980712585,4147675.9169411436,0.27005824474443946,0.10396658198041707
2803,36278134.79366119,40613146.34199782,4335011.548336625,0.2771217174033196,0.10696178708422795
2804,36627737.14752569,40827982.697741434,4200245.5502157435,0.2819915909474151,0.12195239141782237
2805,36070465.24048719,40368063.517366715,4297598.276879527,0.28054579722600526,0.11298325062009254
2806,36114614.719560206,40469783.18055711,4355168.4609969035,0.28351696977018115,0.11878255745307938
2807,37017811.031161144,41314632.012665816,4296820.981504671,0.27420741684619154,0.10399451066426293
2808,36325850.25396716,40585219.355073184,4259369.101106025,0.26684062259816005,0.09710516616951327
2809,35646358.704431206,39757883.25254722,4111524.5481160134,0.27145992300965416,0.10367191396893216
2810,36967651.051864624,41421150.10793247,4453499.056067847,0.2800247924791733,0.11243611427176713
2811,36149933.651586466,40412517.533026524,4262583.881440058,0.2753870616374329,0.10577905711667752
2812,36655074.26308152,41131347.722944334,4476273.459862813,0.28212853107947294,0.11162221767902267
2813,36572828.01112578,40722782.018423006,4149954.0072972253,0.27374375223384356,0.10797381620443791
2814,37058016.326502964,41506116.48409957,4448100.157596603,0.268706951298184,0.09379809034710089
2815,36316914.09054512,40585368.81326435,4268454.72271923,0.27278633033182376,0.10626230783665387
2816,36500297.0256246,40757080.547506645,4256783.521882042,0.272006566969411,0.10556567335491732
2817,36506401.0188377,40911710.07314739,4405309.0543096885,0.2770487641376549,0.10846035895840751
2818,36569804.57742522,40739775.71645122,4169971.139026001,0.28007082762895963,0.11663015189764737
2819,36180357.855413504,40350451.856505424,4170094.00109192,0.26766174777768725,0.09643125752482118
2820,36357597.4156293,40742018.03565031,4384420.620021015,0.27693546139042996,0.10665467344222306
2821,36185642.606748566,40442560.13976248,4256917.5330139175,0.2677497722444415,0.09576810432656552
2822,36547258.40648808,40812226.195441104,4264967.788953021,0.2727410263271462,0.10559316525166422
2823,36377556.64706614,40605593.072698936,4228036.425632797,0.27327654265226003,0.10723680369987032
2824,36863760.06626092,41212184.820342846,4348424.754081927,0.27696150795303737,0.10584202002486219
2825,36916342.148134485,41340841.30344908,4424499.1553145945,0.2761759341004983,0.10921181360231438
2826,35971453.16334644,40152134.4434409,4180681.2800944597,0.27713014332151914,0.11391615644679942
2827,35883164.785135776,40194039.67398187,4310874.888846092,0.2818081678402749,0.11835455291220244
2828,36218169.48262141,40594632.13277034,4376462.650148928,0.2784738400433285,0.10923040585789108
2829,36480484.61712027,40590074.11096924,4109589.4938489646,0.27298842215234115,0.10906382061030682
2830,36440463.96187672,40527805.45720959,4087341.495332867,0.26821686903765485,0.10204309682923335
2831,37021110.547868945,41419429.750456065,4398319.20258712,0.26575423940568316,0.09973876265934269
2832,36332443.46715377,40648273.52764618,4315830.060492404,0.26574498968212834,0.10211915501895114
2833,36117681.2788284,40465733.38372637,4348052.104897976,0.27368718573369566,0.10769307358854113
2834,36130762.84603352,40416510.26580728,4285747.419773757,0.27806330027932114,0.1124454514205448
2835,36085206.193302445,40404140.08687344,4318933.893570997,0.26836958219896845,0.09945049153919712
2836,35713678.569253854,39893010.02563083,4179331.4563769773,0.26789276851774274,0.09839555151769978
2837,36632022.0218385,40895119.793305725,4263097.771467224,0.2775311747787025,0.10760191738446996
2838,35999542.573249266,40227534.335399926,4227991.76215066,0.2752834179963429,0.11038335918359897
2839,36168529.228579365,40385912.10719924,4217382.878619872,0.27171657974825325,0.10865786498041013
2840,35917726.06666959,40147917.12755238,4230191.060882792,0.274528175106127,0.10704366544314538
2841,37031911.161207564,41464589.350055374,4432678.18884781,0.2746932649881746,0.10877203846370868
2842,36506816.394434996,40865809.625584014,4358993.231149018,0.27854671157927274,0.10829459407325037
2843,36131726.38809753,40613060.436964095,4481334.048866563,0.2813515355724135,0.11476768016255313
2844,36182205.18220149,40584239.15187631,4402033.969674818,0.2715613913426109,0.10184250375347646
2845,36318622.893874414,40634327.61942264,4315704.725548223,0.27792092419615516,0.11390865452414226
2846,36780973.0528525,41152940.76240574,4371967.709553242,0.2777896821597741,0.10922064311172594
2847,36678281.47251462,40946860.632991515,4268579.160476893,0.2727435940148953,0.10260901335955179
2848,36267435.49608676,40520977.08748423,4253541.591397472,0.27126814038817465,0.10194971222234585
2849,36496218.22032125,40684405.65442231,4188187.43410106,0.27230812110296876,0.10404818631321565
2850,36245124.27399364,40550864.801273726,4305740.527280085,0.275599117296148,0.10932122470725854
2851,36234750.59438573,40323709.18839196,4088958.594006233,0.2683646418386983,0.10056102103461444
2852,36415459.61432193,40732534.81322537,4317075.198903441,0.2789553658963197,0.10820485447445737
2853,36677083.65940451,41104951.0498848,4427867.390480295,0.26860199567277504,0.10138317845130056
2854,36133249.23022719,40276055.192999825,4142805.9627726376,0.2669007794364221,0.09932853807312976
2855,37036398.2066294,41284299.185327515,4247900.978698112,0.26535904578246405,0.1014034226139395
2856,36293143.6969251,40581081.905021295,4287938.208096191,0.2846834326541317,0.1154088082556785
2857,36603590.20641427,40968103.10322424,4364512.896809973,0.28275310545724924,0.11542530117762151
2858,36493028.29985653,40673931.17667116,4180902.8768146336,0.26280988077760736,0.09539244064182335
2859,35966162.59221131,40378890.7872193,4412728.195007987,0.2839084669558768,0.11134208005281408
2860,35728854.38727925,40148292.22033782,4419437.833058573,0.2770323276783035,0.1066558433373748
2861,37297357.7638412,41566659.574791506,4269301.810950309,0.27615184574034235,0.11205188293721678
2862,35794057.157798454,40038967.85281199,4244910.695013538,0.2724052166941838,0.10101012146098215
2863,35901266.325097345,40273392.64651222,4372126.321414873,0.284562230902471,0.11776150235575543
2864,36137129.108197086,40404215.93066421,4267086.822467126,0.27768664693809936,0.11122349675855456
2865,36341243.97105304,40904504.22299615,4563260.251943111,0.2846975063038245,0.1158467911981029
2866,35859638.37184049,40124829.18626155,4265190.814421058,0.2720490182364897,0.10298329833546273
2867,36544405.31825471,40742272.87510972,4197867.556855008,0.2652378333224,0.10133582981348008
2868,36547076.7766822,40722209.82595204,4175133.04926984,0.26824202263012453,0.09964739206627074
2869,36480212.70561394,40893518.07478835,4413305.369174406,0.2762582026163911,0.10619090714360055
2870,36278919.12619957,40516920.216433175,4238001.090233602,0.27266264049103645,0.10865265229363752
2871,36220377.83097226,40527148.24998155,4306770.419009291,0.27467241777432627,0.1051498558748572
2872,36390935.18271851,40603274.46681371,4212339.284095205,0.28005890982458537,0.11257454412681946
2873,36518642.811349854,40794197.11578067,4275554.304430813,0.2720894042882789,0.10531849958069195
2874,36619139.96093057,40967794.561232686,4348654.600302115,0.2718342391889082,0.10792586169936665
2875,36258917.79356894,40549304.35624422,4290386.562675282,0.27056836302949894,0.10111508501491452
2876,36351652.08352768,40505018.42302713,4153366.339499451,0.2736347724399124,0.10335188396305962
2877,36550631.236177586,40918836.2119873,4368204.975809716,0.28441035363622574,0.11888538022653283
2878,36239703.90917687,40738245.440419294,4498541.531242423,0.2754569142362494,0.10716612121847537
2879,36793204.262767546,40993233.83074221,4200029.567974664,0.27731215298020867,0.11099755105623067
2880,36422490.440935045,40803324.13101234,4380833.690077297,0.28037384491503364,0.11483946234933945
2881,36108744.35822307,40356860.74592034,4248116.387697265,0.27482156050438816,0.11367696098395413
2882,36206167.01103152,40447726.46968301,4241559.458651483,0.27890383329349916,0.10968561731314501
2883,36465440.03652419,40674720.31495759,4209280.278433397,0.27149002037121533,0.1041951696493138
2884,36701138.143244565,40871006.34292279,4169868.1996782273,0.2689595800893062,0.10757493859287226
2885,36248455.78132428,40697112.300827935,4448656.519503653,0.2844701631630377,0.11747723534027663
2886,36077266.17257403,40398518.89524719,4321252.722673163,0.2824365995040927,0.10835028312106415
2887,36666858.86259692,41006434.73514732,4339575.872550398,0.2718882197829025,0.10373808117804838
2888,36676931.68184969,40922615.32953553,4245683.647685841,0.2795414579971685,0.11130482665457418
2889,36042418.19842855,40415134.5344775,4372716.336048953,0.2731234607200605,0.10101361178988817
2890,36695986.40059806,40785480.16180084,4089493.7612027824,0.2627278382359762,0.09739672911162879
2891,35971749.960255064,40284072.01785442,4312322.057599358,0.2711586641080241,0.10110499534021163
2892,35868664.63937746,40223293.09215853,4354628.452781074,0.28322595335363115,0.1123438715204527
2893,36316119.186645225,40566027.62843045,4249908.441785224,0.27828213839107535,0.10911124191659241
2894,36137943.28998802,40306344.22444646,4168400.934458442,0.2747789776128577,0.10843080319655293
2895,36458555.43914882,40892373.70771307,4433818.268564247,0.2754082206781761,0.10719485484022738
2896,36404278.88048789,40823215.98280328,4418937.102315389,0.2765237167787119,0.10783683557524014
2897,35998737.658651605,40180412.9342985,4181675.275646895,0.27969268282250265,0.11593123245007718
2898,36384230.16974036,40600407.919607624,4216177.749867268,0.28135669619326154,0.11147508411156348
2899,36525714.85177117,40830111.773706704,4304396.921935536,0.2711412101629253,0.10595133183135357
2900,36107308.28996694,40395486.14880361,4288177.858836666,0.2755411695721292,0.10824667842526924
2901,36280614.47653176,40922155.078552365,4641540.602020606,0.2846379847648092,0.10698290646434755
2902,36291304.14224172,40357693.60736427,4066389.4651225507,0.2696105090105737,0.10021562616465558
2903,36454665.95256853,40662332.64874841,4207666.696179882,0.2695140176587238,0.10735836864136496
2904,36541637.89687419,40818326.39904125,4276688.502167061,0.26914070754136105,0.1014415687416941
2905,36408327.025629416,40984098.42613357,4575771.400504157,0.28367790019578965,0.11160129719507629
2906,36770138.70312845,41195932.699536584,4425793.996408135,0.27671765057284947,0.10770239372777786
2907,36554083.7011971,40915106.350387454,4361022.649190351,0.2695824933215737,0.1013696247894447
2908,36029008.99106016,40253311.70297201,4224302.71191185,0.27219168897817503,0.10647607224641396
2909,36117291.7170333,40265050.19067509,4147758.4736417904,0.2730180154480275,0.10648556406863434
2910,36617944.165273614,41136427.35149686,4518483.186223246,0.27943729376601867,0.11302136710195514
2911,35964736.150851056,40323232.08427668,4358495.933425628,0.27090547408943877,0.10292693815828242
2912,36333521.03274444,40606709.54119643,4273188.508451991,0.2690759244912947,0.10006190768807603
2913,36317600.25883385,40599299.883396514,4281699.624562666,0.2732679297437308,0.10369321043758681
2914,36628972.66352621,41154658.59340473,4525685.929878525,0.2835109920386263,0.11170651613190502
2915,36035574.0019279,40426233.75934667,4390659.757418774,0.27207719539087455,0.10117313832188254
2916,36779101.73026965,41068161.4649068,4289059.734637149,0.27482260582456014,0.10798093576234423
2917,36532367.95654977,40877987.327026054,4345619.370476283,0.27431299337181253,0.10469645866957306
2918,36732529.99737911,41143650.81928078,4411120.821901672,0.2776785377998564,0.10769031768310242
2919,36253019.7337252,40357314.752114594,4104295.0183893964,0.2770351832965229,0.11161461752408805
2920,36536253.61063137,40890391.850725144,4354138.240093775,0.272036352079911,0.10356789962500082
2921,36050652.0534026,40254132.3731996,4203480.319796994,0.272566895675319,0.10579207256934078
2922,36859374.89635429,41127437.805964425,4268062.909610137,0.2694293243007788,0.10349923594982312
2923,36645126.20985389,40828140.726518184,4183014.5166642964,0.26803978063129025,0.10239521707707218
2924,37238168.67212858,41808795.46167912,4570626.789550543,0.2823415124640952,0.11657014363201516
2925,35794634.96290165,39937957.29882893,4143322.335927278,0.27333708282186403,0.10612734056126302
2926,36272806.749612994,40544846.59575734,4272039.846144348,0.2838477286061081,0.11566427577853192
2927,36424005.03873465,40862144.87527233,4438139.8365376815,0.2766761462621163,0.1066787190682013
2928,36174121.72939329,40457710.193293564,4283588.4639002755,0.2760471846759147,0.10980036606716555
2929,35965406.31503344,40139490.604172215,4174084.2891387716,0.2774953588641692,0.10722834602539927
2930,35996283.95090161,40274115.771237366,4277831.820335753,0.2700557211174229,0.10077908861680598
2931,36853151.05838685,41209144.97310011,4355993.9147132635,0.2734608818895665,0.10720263616494531
2932,36195648.48933178,40418496.91015906,4222848.420827277,0.2816923312761669,0.11292076044154692
2933,36114067.860045746,40216105.66626414,4102037.806218393,0.2724869939137685,0.10966865390622976
2934,36250748.50606574,40656982.72855708,4406234.222491339,0.27863896475073935,0.1148293897243054
2935,36553709.11570416,41077050.078746594,4523340.963042438,0.2855749850775103,0.11467291549664155
2936,36241640.206290156,40747427.11792656,4505786.911636405,0.2828489832809721,0.11316416171955138
2937,36958022.64371163,41311877.18486497,4353854.5411533415,0.2854137660124992,0.12133326850716536
2938,36164780.709990986,40350732.18927332,4185951.4792823344,0.27100306887004094,0.10615125104119184
2939,36861665.34809315,41296911.47464556,4435246.12655241,0.27397068557739346,0.1025631249133097
2940,36018405.01422616,40182337.989494935,4163932.9752687737,0.27770517669357125,0.10719328110418441
2941,36548173.60369696,40923035.88069748,4374862.277000524,0.28100408472003,0.11745990043567668
2942,36095109.49802211,40251866.29530936,4156756.797287248,0.2607184496069401,0.0962407454370502
2943,36373109.16161421,40848412.5158948,4475303.354280591,0.27150686494457965,0.10361004890981527
2944,36785947.83092633,41068936.64330241,4282988.812376082,0.27357945192794153,0.10429779318612442
2945,36281507.31335606,40562816.62046948,4281309.307113424,0.28604060401987164,0.11824160408193649
2946,36996958.18451015,41515809.92465774,4518851.740147591,0.2805696528560477,0.11198272504103063
2947,36556921.49033962,40827549.236992195,4270627.746652573,0.2731669644065643,0.10944494559939447
2948,36477076.205152266,40959726.931334406,4482650.72618214,0.2767530775575973,0.10640569463857595
2949,36465712.567984045,40705878.32097635,4240165.752992302,0.2677281764730322,0.10450829147779021
2950,36639320.12297142,40600844.66857654,3961524.5456051156,0.26806305545539844,0.1046586094337694
2951,36476861.547364965,40522309.30219457,4045447.754829608,0.27139759389831086,0.1072721864436644
2952,36984248.983515844,41327335.11751334,4343086.1339975,0.27937619713891504,0.11267407853556499
2953,36991967.06985035,41301610.94835354,4309643.8785031885,0.2825299767787025,0.11147370347847231
2954,36443829.27923682,40572938.62408638,4129109.3448495567,0.2650959835154686,0.10157730726925476
2955,36417764.800731726,40768309.94180602,4350545.141074292,0.2721081671855669,0.1035350644284808
2956,36528365.09605953,40827578.750224225,4299213.654164694,0.2713121733501132,0.10131006411906247
2957,37069247.41272806,41486354.76532037,4417107.352592312,0.27220274407604994,0.1071077161686966
2958,36417923.48768057,40924396.871186614,4506473.383506045,0.2860134852806998,0.11537447442539182
2959,36380724.244339496,40810284.754575275,4429560.510235779,0.2750505502810886,0.10371048311270324
2960,36544145.8056286,40965213.31855621,4421067.512927614,0.2794844865792512,0.11138351352195743
2961,36782288.98117468,41309158.12453826,4526869.14336358,0.274552742891203,0.10478575374383726
2962,36387025.35624263,40641905.07361671,4254879.717374086,0.27268978850153414,0.10890818813841013
2963,36451232.91788349,40660800.03775431,4209567.119870819,0.2715101485511193,0.10603725592008667
2964,36238853.61395774,40463342.03294167,4224488.418983929,0.2758739980277883,0.11226860351247014
2965,36327241.388649814,40403877.390844785,4076636.002194971,0.2731755013505094,0.10921058699927778
2966,37198044.201588556,41273932.46212558,4075888.260537021,0.28162464134869036,0.11798520604183937
2967,35936911.60177332,40345136.34736212,4408224.745588802,0.28090000037644236,0.10811299309548356
2968,36970138.190076135,41398307.53167612,4428169.341599986,0.27893008563728167,0.11133931850369026
2969,36515959.11540603,41000443.54087301,4484484.4254669845,0.2700364313597235,0.10191618411787154
2970,36247717.28469758,40393139.14981297,4145421.865115389,0.27174544524290456,0.10799459176576721
2971,36741921.200016595,40981268.47401462,4239347.273998022,0.26472701048992303,0.09813445282870252
2972,35722852.05068197,40117187.55186061,4394335.501178637,0.277223049030265,0.1079626402601444
2973,36848322.52945117,41162965.53464643,4314643.00519526,0.2793722850302563,0.11197290078856205
2974,36213642.367836505,40654995.50930378,4441353.141467273,0.27543881775975204,0.10102703226660333
2975,36143713.20050216,40429196.12589051,4285482.925388351,0.2890311620691,0.12048289574015361
2976,36891789.89965565,41344236.96896625,4452447.0693106055,0.2720688551200918,0.1006560756058194
2977,36410306.90457487,40758661.6641358,4348354.759560928,0.2688124546897275,0.1025956140915024
2978,36808724.94756741,41228535.43488714,4419810.48731973,0.2811408236942452,0.11483707716679488
2979,36874332.58865171,41297954.67543151,4423622.086779803,0.2769404993454984,0.1080031577592815
2980,37157134.61568583,41582702.489059865,4425567.873374037,0.27717357985217883,0.10582944626021588
2981,36320548.73047393,40809453.38019463,4488904.649720699,0.2675623281185538,0.09682057929536347
2982,36968643.07518874,41210524.29588185,4241881.220693111,0.27586169501289876,0.11751505947815875
2983,36167125.54172253,40587013.40939292,4419887.8676703945,0.27583558324565377,0.1075578620615495
2984,36776340.17091841,41220084.375453584,4443744.204535171,0.2802293236908745,0.11095634188437052
